INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,DISTANCE
1,T,19/01/2020,09:48:26,Unknown,57.509967,N,-4.395809,W,461,0,0
2,T,19/01/2020,09:48:42,Unknown,57.502921,N,-4.387203,W,465,0,0.938124
3,T,19/01/2020,09:48:54,Unknown,57.497541,N,-4.38119,W,484,0,1.636714
4,T,19/01/2020,09:49:07,Unknown,57.491731,N,-4.374413,W,489,0,2.400036
5,T,19/01/2020,09:49:20,Unknown,57.485754,N,-4.367393,W,488,0,3.186875
6,T,19/01/2020,09:51:20,Unknown,57.48258,N,-4.300079,W,446,0,7.230266
7,T,19/01/2020,09:51:26,Unknown,57.484924,N,-4.303221,W,451,0,7.551877
8,T,19/01/2020,09:51:33,Unknown,57.487817,N,-4.306803,W,448,0,7.938725
9,T,19/01/2020,09:51:44,Unknown,57.492359,N,-4.312693,W,458,0,8.555022
10,T,19/01/2020,09:51:57,Unknown,57.497815,N,-4.319448,W,477,0,9.284523
11,T,19/01/2020,09:52:12,Unknown,57.503968,N,-4.327375,W,484,0,10.117555
12,T,19/01/2020,09:54:34,Unknown,57.503243,N,-4.269167,W,493,0,13.599681
13,T,19/01/2020,09:54:47,Unknown,57.497352,N,-4.262174,W,508,0,14.377493
14,T,19/01/2020,09:54:59,Unknown,57.491815,N,-4.255553,W,505,0,15.110153
15,T,19/01/2020,09:55:12,Unknown,57.485987,N,-4.248508,W,505,0,15.883826
16,T,19/01/2020,09:57:04,Unknown,57.482314,N,-4.189293,W,461,0,19.450641
17,T,19/01/2020,09:57:10,Unknown,57.485739,N,-4.191715,W,451,0,19.858529
18,T,19/01/2020,09:57:16,Unknown,57.488533,N,-4.194731,W,438,0,20.218108
19,T,19/01/2020,09:57:28,Unknown,57.49398,N,-4.201247,W,430,0,20.938964
20,T,19/01/2020,09:57:41,Unknown,57.49988,N,-4.208288,W,435,0,21.71919
21,T,19/01/2020,09:57:52,Unknown,57.505058,N,-4.214051,W,451,0,22.390795
22,T,19/01/2020,09:58:05,Unknown,57.510847,N,-4.220637,W,446,0,23.146044
23,T,19/01/2020,10:00:15,Unknown,57.545857,N,-4.203853,W,477,0,27.170356
24,T,19/01/2020,10:00:18,Unknown,57.54458,N,-4.201678,W,480,0,27.362942
25,T,19/01/2020,10:00:25,Unknown,57.541423,N,-4.197848,W,483,0,27.782297
26,T,19/01/2020,10:00:32,Unknown,57.538264,N,-4.193429,W,481,0,28.222039
27,T,19/01/2020,10:00:43,Unknown,57.533357,N,-4.187419,W,472,0,28.875759
28,T,19/01/2020,10:00:55,Unknown,57.527825,N,-4.180412,W,462,0,29.620462
29,T,19/01/2020,10:01:09,Unknown,57.52136,N,-4.172491,W,476,0,30.481908
30,T,19/01/2020,10:01:20,Unknown,57.51647,N,-4.16672,W,497,0,31.126379
31,T,19/01/2020,10:01:31,Unknown,57.511552,N,-4.160912,W,488,0,31.77469
32,T,19/01/2020,10:01:44,Unknown,57.505711,N,-4.153881,W,479,0,32.548998
33,T,19/01/2020,10:02:02,Unknown,57.49765,N,-4.143995,W,472,0,33.623635
34,T,19/01/2020,10:03:40,Unknown,57.520804,N,-4.11453,W,472,0,36.745781
35,T,19/01/2020,10:03:45,Unknown,57.523307,N,-4.116403,W,482,0,37.046068
36,T,19/01/2020,10:03:52,Unknown,57.526377,N,-4.119682,W,487,0,37.440033
37,T,19/01/2020,10:04:02,Unknown,57.53064,N,-4.124857,W,477,0,38.006473
38,T,19/01/2020,10:04:13,Unknown,57.535623,N,-4.130848,W,472,0,38.666678
39,T,19/01/2020,10:04:25,Unknown,57.541332,N,-4.137336,W,465,0,39.411099
40,T,19/01/2020,10:04:34,Unknown,57.54581,N,-4.141974,W,465,0,39.981413
41,T,19/01/2020,10:04:44,Unknown,57.550511,N,-4.147636,W,480,0,40.604509
42,T,19/01/2020,10:04:56,Unknown,57.556367,N,-4.154153,W,473,0,41.363747
43,T,19/01/2020,10:05:09,Unknown,57.562595,N,-4.161268,W,474,0,42.176873
44,T,19/01/2020,10:06:50,Unknown,57.574838,N,-4.116835,W,476,0,45.159127
45,T,19/01/2020,10:07:02,Unknown,57.569888,N,-4.110371,W,468,0,45.831827
46,T,19/01/2020,10:07:15,Unknown,57.564435,N,-4.103735,W,463,0,46.556699
47,T,19/01/2020,10:07:26,Unknown,57.55976,N,-4.098198,W,465,0,47.173256
48,T,19/01/2020,10:07:37,Unknown,57.55498,N,-4.09259,W,473,0,47.801975
49,T,19/01/2020,10:07:49,Unknown,57.549814,N,-4.08638,W,496,0,48.486288
50,T,19/01/2020,10:08:01,Unknown,57.544653,N,-4.080595,W,490,0,49.156724
51,T,19/01/2020,10:27:10,Unknown,57.561294,N,-4.040992,W,608,0,52.161099
52,T,19/01/2020,10:27:19,Unknown,57.56512,N,-4.045877,W,609,0,52.67731
53,T,19/01/2020,10:27:30,Unknown,57.570033,N,-4.051818,W,617,0,53.329162
54,T,19/01/2020,10:27:44,Unknown,57.576397,N,-4.05959,W,630,0,54.175989
55,T,19/01/2020,10:27:54,Unknown,57.580878,N,-4.065198,W,633,0,54.776693
56,T,19/01/2020,10:28:07,Unknown,57.586939,N,-4.072728,W,633,0,55.587342
57,T,19/01/2020,10:28:20,Unknown,57.592902,N,-4.080128,W,637,0,56.384562
58,T,19/01/2020,10:28:34,Unknown,57.599299,N,-4.087973,W,635,0,57.236685
59,T,19/01/2020,10:28:47,Unknown,57.605345,N,-4.094918,W,630,0,58.026983
60,T,19/01/2020,10:30:40,Unknown,57.628089,N,-4.064029,W,654,0,61.157766
61,T,19/01/2020,10:30:49,Unknown,57.623901,N,-4.058439,W,644,0,61.730802
62,T,19/01/2020,10:31:02,Unknown,57.617761,N,-4.050338,W,644,0,62.567697
63,T,19/01/2020,10:31:14,Unknown,57.612042,N,-4.042784,W,631,0,63.347542
