INDEX,RCR,DATE,TIME,VALID,LATITUDE,N/S,LONGITUDE,E/W,HEIGHT,SPEED,DISTANCE
304,T,08/03/2020,10:24:06,Unknown,57.509973,N,-4.335483,W,532,0,18.701487
305,T,08/03/2020,10:24:07,Unknown,57.510458,N,-4.335845,W,532,0,18.759652
306,T,08/03/2020,10:24:08,Unknown,57.510956,N,-4.336158,W,533,0,18.818231
307,T,08/03/2020,10:24:09,Unknown,57.511467,N,-4.336424,W,534,0,18.877247
308,T,08/03/2020,10:24:10,Unknown,57.511988,N,-4.336641,W,535,0,18.936719
309,T,08/03/2020,10:24:11,Unknown,57.512521,N,-4.336802,W,535,0,18.996738
310,T,08/03/2020,10:24:12,Unknown,57.513064,N,-4.336898,W,536,0,19.057473
311,T,08/03/2020,10:24:13,Unknown,57.513616,N,-4.336927,W,537,0,19.118949
312,T,08/03/2020,10:24:14,Unknown,57.514174,N,-4.336889,W,537,0,19.181105
313,T,08/03/2020,10:24:15,Unknown,57.514735,N,-4.336787,W,538,0,19.243835
314,T,08/03/2020,10:24:16,Unknown,57.515296,N,-4.336622,W,539,0,19.30706
315,T,08/03/2020,10:24:17,Unknown,57.515855,N,-4.336395,W,540,0,19.370771
316,T,08/03/2020,10:24:18,Unknown,57.51641,N,-4.336107,W,541,0,19.434878
317,T,08/03/2020,10:24:19,Unknown,57.516958,N,-4.335758,W,542,0,19.49938
318,T,08/03/2020,10:24:20,Unknown,57.517497,N,-4.335347,W,543,0,19.564282
319,T,08/03/2020,10:24:21,Unknown,57.518027,N,-4.334878,W,544,0,19.629571
320,T,08/03/2020,10:24:22,Unknown,57.518545,N,-4.334353,W,544,0,19.695194
321,T,08/03/2020,10:24:23,Unknown,57.519048,N,-4.333772,W,545,0,19.76108
322,T,08/03/2020,10:24:24,Unknown,57.519533,N,-4.333138,W,545,0,19.827074
323,T,08/03/2020,10:24:25,Unknown,57.52,N,-4.332453,W,545,0,19.89323
324,T,08/03/2020,10:24:26,Unknown,57.520446,N,-4.331717,W,546,0,19.959549
325,T,08/03/2020,10:24:27,Unknown,57.52087,N,-4.330936,W,546,0,20.025985
326,T,08/03/2020,10:24:28,Unknown,57.521272,N,-4.33011,W,546,0,20.09258
327,T,08/03/2020,10:24:29,Unknown,57.52165,N,-4.329243,W,545,0,20.15934
328,T,08/03/2020,10:24:30,Unknown,57.522004,N,-4.328339,W,545,0,20.226218
329,T,08/03/2020,10:24:31,Unknown,57.522333,N,-4.327402,W,544,0,20.293185
330,T,08/03/2020,10:24:32,Unknown,57.522638,N,-4.326435,W,543,0,20.360227
331,T,08/03/2020,10:24:33,Unknown,57.522918,N,-4.32544,W,541,0,20.427326
332,T,08/03/2020,10:24:34,Unknown,57.523173,N,-4.324422,W,540,0,20.494461
333,T,08/03/2020,10:24:35,Unknown,57.523402,N,-4.323382,W,539,0,20.561667
334,T,08/03/2020,10:24:36,Unknown,57.523606,N,-4.322323,W,537,0,20.628935
335,T,08/03/2020,10:24:37,Unknown,57.523784,N,-4.321247,W,535,0,20.696241
336,T,08/03/2020,10:24:38,Unknown,57.523935,N,-4.320156,W,533,0,20.763564
337,T,08/03/2020,10:24:39,Unknown,57.524057,N,-4.319052,W,531,0,20.830922
338,T,08/03/2020,10:24:40,Unknown,57.524151,N,-4.317938,W,529,0,20.898327
339,T,08/03/2020,10:24:41,Unknown,57.524218,N,-4.316818,W,527,0,20.965729
340,T,08/03/2020,10:24:42,Unknown,57.524259,N,-4.315693,W,525,0,21.033124
341,T,08/03/2020,10:24:43,Unknown,57.524273,N,-4.314567,W,524,0,21.100438
342,T,08/03/2020,10:24:44,Unknown,57.524261,N,-4.313443,W,522,0,21.167627
343,T,08/03/2020,10:24:45,Unknown,57.524223,N,-4.312325,W,522,0,21.234588
344,T,08/03/2020,10:24:46,Unknown,57.524158,N,-4.311217,W,521,0,21.301241
345,T,08/03/2020,10:24:47,Unknown,57.524064,N,-4.310122,W,521,0,21.367519
346,T,08/03/2020,10:24:48,Unknown,57.523943,N,-4.309043,W,520,0,21.433378
347,T,08/03/2020,10:24:49,Unknown,57.523796,N,-4.307982,W,520,0,21.498874
348,T,08/03/2020,10:24:50,Unknown,57.523626,N,-4.306941,W,520,0,21.563938
349,T,08/03/2020,10:24:51,Unknown,57.523433,N,-4.305923,W,521,0,21.62846
350,T,08/03/2020,10:24:52,Unknown,57.523219,N,-4.304931,W,521,0,21.692354
351,T,08/03/2020,10:24:53,Unknown,57.522983,N,-4.303968,W,521,0,21.755626
352,T,08/03/2020,10:24:54,Unknown,57.522728,N,-4.303033,W,522,0,21.818292
353,T,08/03/2020,10:24:55,Unknown,57.522455,N,-4.302127,W,522,0,21.880411
354,T,08/03/2020,10:24:56,Unknown,57.522165,N,-4.301248,W,523,0,21.942063
355,T,08/03/2020,10:24:57,Unknown,57.52186,N,-4.300394,W,523,0,22.003357
356,T,08/03/2020,10:24:58,Unknown,57.521546,N,-4.299556,W,522,0,22.064447
357,T,08/03/2020,10:24:59,Unknown,57.521227,N,-4.298725,W,522,0,22.125548
358,T,08/03/2020,10:25:00,Unknown,57.520903,N,-4.297899,W,521,0,22.186643
359,T,08/03/2020,10:25:01,Unknown,57.520577,N,-4.297077,W,521,0,22.247711
360,T,08/03/2020,10:25:02,Unknown,57.520249,N,-4.29626,W,521,0,22.308766
361,T,08/03/2020,10:25:03,Unknown,57.519917,N,-4.295446,W,521,0,22.369793
362,T,08/03/2020,10:25:04,Unknown,57.519585,N,-4.294636,W,521,0,22.430764
363,T,08/03/2020,10:25:05,Unknown,57.519251,N,-4.293828,W,521,0,22.491718
364,T,08/03/2020,10:25:06,Unknown,57.518919,N,-4.293018,W,521,0,22.552645
365,T,08/03/2020,10:25:07,Unknown,57.518588,N,-4.292204,W,521,0,22.613629
366,T,08/03/2020,10:25:08,Unknown,57.51826,N,-4.291386,W,521,0,22.674693
367,T,08/03/2020,10:25:09,Unknown,57.517932,N,-4.290567,W,520,0,22.73576
368,T,08/03/2020,10:25:10,Unknown,57.517604,N,-4.289748,W,520,0,22.796803
369,T,08/03/2020,10:25:11,Unknown,57.517277,N,-4.288931,W,520,0,22.857767
370,T,08/03/2020,10:25:12,Unknown,57.516948,N,-4.288118,W,520,0,22.918611
371,T,08/03/2020,10:25:13,Unknown,57.516617,N,-4.28731,W,520,0,22.979376
372,T,08/03/2020,10:25:14,Unknown,57.516282,N,-4.28651,W,520,0,23.040006
373,T,08/03/2020,10:25:15,Unknown,57.515944,N,-4.285721,W,520,0,23.100385
374,T,08/03/2020,10:25:16,Unknown,57.515599,N,-4.284949,W,521,0,23.160383
375,T,08/03/2020,10:25:17,Unknown,57.515248,N,-4.284198,W,521,0,23.219896
376,T,08/03/2020,10:25:18,Unknown,57.514889,N,-4.283473,W,521,0,23.278839
377,T,08/03/2020,10:25:19,Unknown,57.514521,N,-4.282779,W,521,0,23.337146
378,T,08/03/2020,10:25:20,Unknown,57.514143,N,-4.282122,W,521,0,23.394758
379,T,08/03/2020,10:25:21,Unknown,57.513752,N,-4.281508,W,521,0,23.451656
380,T,08/03/2020,10:25:22,Unknown,57.51335,N,-4.280942,W,521,0,23.507816
381,T,08/03/2020,10:25:23,Unknown,57.512937,N,-4.280419,W,520,0,23.563376
382,T,08/03/2020,10:25:24,Unknown,57.512519,N,-4.279925,W,520,0,23.618562
383,T,08/03/2020,10:25:25,Unknown,57.512098,N,-4.279443,W,519,0,23.67351
384,T,08/03/2020,10:25:26,Unknown,57.511679,N,-4.278963,W,520,0,23.728349
385,T,08/03/2020,10:25:27,Unknown,57.511259,N,-4.278482,W,520,0,23.783169
386,T,08/03/2020,10:25:28,Unknown,57.51084,N,-4.277998,W,521,0,23.838037
387,T,08/03/2020,10:25:29,Unknown,57.510422,N,-4.277512,W,521,0,23.892969
388,T,08/03/2020,10:25:30,Unknown,57.510003,N,-4.277024,W,521,0,23.947972
389,T,08/03/2020,10:25:31,Unknown,57.509583,N,-4.276534,W,521,0,24.003093
390,T,08/03/2020,10:25:32,Unknown,57.509164,N,-4.276043,W,520,0,24.058306
391,T,08/03/2020,10:25:33,Unknown,57.508743,N,-4.275553,W,519,0,24.113543
392,T,08/03/2020,10:25:34,Unknown,57.508322,N,-4.275062,W,518,0,24.168814
393,T,08/03/2020,10:25:35,Unknown,57.507902,N,-4.274569,W,517,0,24.224073
394,T,08/03/2020,10:25:36,Unknown,57.507483,N,-4.274075,W,518,0,24.279302
395,T,08/03/2020,10:25:37,Unknown,57.507066,N,-4.273578,W,519,0,24.334456
396,T,08/03/2020,10:25:38,Unknown,57.50665,N,-4.273081,W,521,0,24.389439
397,T,08/03/2020,10:25:39,Unknown,57.506237,N,-4.272586,W,523,0,24.444171
398,T,08/03/2020,10:25:40,Unknown,57.505825,N,-4.272096,W,525,0,24.498596
399,T,08/03/2020,10:25:41,Unknown,57.505412,N,-4.271616,W,526,0,24.552711
400,T,08/03/2020,10:25:42,Unknown,57.505,N,-4.271143,W,527,0,24.606667
401,T,08/03/2020,10:25:43,Unknown,57.504587,N,-4.270671,W,528,0,24.660632
402,T,08/03/2020,10:25:44,Unknown,57.504173,N,-4.270195,W,528,0,24.714784
403,T,08/03/2020,10:25:45,Unknown,57.503758,N,-4.269711,W,528,0,24.769299
404,T,08/03/2020,10:25:46,Unknown,57.503341,N,-4.269224,W,528,0,24.824105
405,T,08/03/2020,10:25:47,Unknown,57.502921,N,-4.268741,W,527,0,24.879055
406,T,08/03/2020,10:25:48,Unknown,57.502498,N,-4.268259,W,527,0,24.934213
407,T,08/03/2020,10:25:49,Unknown,57.502075,N,-4.267774,W,528,0,24.989521
408,T,08/03/2020,10:25:50,Unknown,57.501653,N,-4.267289,W,528,0,25.044805
409,T,08/03/2020,10:25:51,Unknown,57.50123,N,-4.266803,W,529,0,25.10009
410,T,08/03/2020,10:25:52,Unknown,57.500809,N,-4.266314,W,530,0,25.155398
411,T,08/03/2020,10:25:53,Unknown,57.500388,N,-4.265824,W,532,0,25.210675
412,T,08/03/2020,10:25:54,Unknown,57.499967,N,-4.265336,W,533,0,25.265828
413,T,08/03/2020,10:25:55,Unknown,57.499547,N,-4.264848,W,535,0,25.320989
414,T,08/03/2020,10:25:56,Unknown,57.499126,N,-4.264355,W,536,0,25.376378
415,T,08/03/2020,10:25:57,Unknown,57.498703,N,-4.263859,W,536,0,25.43198
416,T,08/03/2020,10:25:58,Unknown,57.498278,N,-4.26336,W,536,0,25.487943
417,T,08/03/2020,10:25:59,Unknown,57.49785,N,-4.262853,W,536,0,25.544356
418,T,08/03/2020,10:26:00,Unknown,57.49742,N,-4.262342,W,535,0,25.601167
419,T,08/03/2020,10:26:01,Unknown,57.49699,N,-4.261823,W,534,0,25.658236
420,T,08/03/2020,10:26:02,Unknown,57.496561,N,-4.261294,W,534,0,25.715493
421,T,08/03/2020,10:26:03,Unknown,57.496134,N,-4.26076,W,535,0,25.772786
422,T,08/03/2020,10:26:04,Unknown,57.495707,N,-4.260225,W,535,0,25.830066
423,T,08/03/2020,10:26:05,Unknown,57.495281,N,-4.259695,W,536,0,25.887175
424,T,08/03/2020,10:26:06,Unknown,57.494854,N,-4.259176,W,537,0,25.94396
425,T,08/03/2020,10:26:07,Unknown,57.494426,N,-4.258672,W,538,0,26.000338
426,T,08/03/2020,10:26:08,Unknown,57.493999,N,-4.258177,W,539,0,26.056308
427,T,08/03/2020,10:26:09,Unknown,57.493574,N,-4.257691,W,541,0,26.111847
428,T,08/03/2020,10:26:10,Unknown,57.493149,N,-4.257222,W,542,0,26.166886
429,T,08/03/2020,10:26:11,Unknown,57.492722,N,-4.256769,W,544,0,26.221532
430,T,08/03/2020,10:26:12,Unknown,57.492293,N,-4.256328,W,545,0,26.276124
431,T,08/03/2020,10:26:13,Unknown,57.491862,N,-4.255891,W,545,0,26.330808
432,T,08/03/2020,10:26:14,Unknown,57.49143,N,-4.255448,W,545,0,26.385718
433,T,08/03/2020,10:26:15,Unknown,57.490997,N,-4.254995,W,544,0,26.440982
434,T,08/03/2020,10:26:16,Unknown,57.490565,N,-4.254524,W,544,0,26.496739
435,T,08/03/2020,10:26:17,Unknown,57.490134,N,-4.254033,W,543,0,26.552959
436,T,08/03/2020,10:26:18,Unknown,57.489704,N,-4.253531,W,543,0,26.609473
437,T,08/03/2020,10:26:19,Unknown,57.489274,N,-4.253025,W,542,0,26.666094
438,T,08/03/2020,10:26:20,Unknown,57.488842,N,-4.252527,W,541,0,26.722676
439,T,08/03/2020,10:26:21,Unknown,57.488408,N,-4.252034,W,539,0,26.779241
440,T,08/03/2020,10:26:22,Unknown,57.487972,N,-4.251547,W,539,0,26.835893
441,T,08/03/2020,10:26:23,Unknown,57.487534,N,-4.251064,W,539,0,26.892564
442,T,08/03/2020,10:26:24,Unknown,57.487095,N,-4.250585,W,541,0,26.949256
443,T,08/03/2020,10:26:25,Unknown,57.486656,N,-4.250104,W,543,0,27.005917
444,T,08/03/2020,10:26:26,Unknown,57.486221,N,-4.249612,W,544,0,27.062643
445,T,08/03/2020,10:26:27,Unknown,57.485789,N,-4.249106,W,544,0,27.119471
446,T,08/03/2020,10:26:28,Unknown,57.485359,N,-4.248598,W,545,0,27.176188
447,T,08/03/2020,10:26:29,Unknown,57.48493,N,-4.248092,W,545,0,27.232695
448,T,08/03/2020,10:26:30,Unknown,57.484504,N,-4.247579,W,546,0,27.289207
449,T,08/03/2020,10:26:31,Unknown,57.484082,N,-4.247055,W,546,0,27.345696
450,T,08/03/2020,10:26:32,Unknown,57.483662,N,-4.246527,W,547,0,27.402079
451,T,08/03/2020,10:26:33,Unknown,57.483245,N,-4.245997,W,547,0,27.458324
452,T,08/03/2020,10:26:34,Unknown,57.482829,N,-4.245465,W,547,0,27.514508
453,T,08/03/2020,10:26:35,Unknown,57.482414,N,-4.244934,W,547,0,27.570573
454,T,08/03/2020,10:26:36,Unknown,57.482,N,-4.244401,W,546,0,27.626576
455,T,08/03/2020,10:26:37,Unknown,57.481587,N,-4.243867,W,545,0,27.682623
456,T,08/03/2020,10:26:38,Unknown,57.481175,N,-4.243324,W,544,0,27.738833
457,T,08/03/2020,10:26:39,Unknown,57.480764,N,-4.242771,W,543,0,27.795243
458,T,08/03/2020,10:26:40,Unknown,57.480355,N,-4.242211,W,542,0,27.851798
459,T,08/03/2020,10:26:41,Unknown,57.479946,N,-4.241649,W,541,0,27.908393
460,T,08/03/2020,10:26:42,Unknown,57.479538,N,-4.241087,W,541,0,27.964911
461,T,08/03/2020,10:26:43,Unknown,57.479133,N,-4.240523,W,541,0,28.021298
462,T,08/03/2020,10:26:44,Unknown,57.47873,N,-4.239955,W,542,0,28.077574
463,T,08/03/2020,10:26:45,Unknown,57.47833,N,-4.239379,W,543,0,28.133798
464,T,08/03/2020,10:26:46,Unknown,57.477934,N,-4.238804,W,544,0,28.189775
465,T,08/03/2020,10:26:47,Unknown,57.477538,N,-4.238238,W,546,0,28.245398
466,T,08/03/2020,10:26:48,Unknown,57.477141,N,-4.237683,W,548,0,28.300634
467,T,08/03/2020,10:26:49,Unknown,57.476744,N,-4.23714,W,549,0,28.355473
468,T,08/03/2020,10:26:50,Unknown,57.476347,N,-4.236612,W,550,0,28.409859
469,T,08/03/2020,10:26:51,Unknown,57.47595,N,-4.236091,W,551,0,28.463905
470,T,08/03/2020,10:26:52,Unknown,57.475556,N,-4.235568,W,552,0,28.5178
471,T,08/03/2020,10:26:53,Unknown,57.475164,N,-4.235037,W,553,0,28.571749
472,T,08/03/2020,10:26:54,Unknown,57.474773,N,-4.234503,W,554,0,28.62575
473,T,08/03/2020,10:26:55,Unknown,57.474382,N,-4.233968,W,554,0,28.679782
474,T,08/03/2020,10:26:56,Unknown,57.473992,N,-4.233433,W,554,0,28.73382
475,T,08/03/2020,10:26:57,Unknown,57.4736,N,-4.232896,W,554,0,28.787942
476,T,08/03/2020,10:26:58,Unknown,57.473208,N,-4.232358,W,554,0,28.842217
477,T,08/03/2020,10:26:59,Unknown,57.472814,N,-4.231818,W,554,0,28.896703
478,T,08/03/2020,10:27:00,Unknown,57.472419,N,-4.23127,W,554,0,28.951529
479,T,08/03/2020,10:27:01,Unknown,57.472025,N,-4.230715,W,553,0,29.006589
480,T,08/03/2020,10:27:02,Unknown,57.47163,N,-4.230157,W,553,0,29.061814
481,T,08/03/2020,10:27:03,Unknown,57.471235,N,-4.229599,W,553,0,29.117055
482,T,08/03/2020,10:27:04,Unknown,57.470839,N,-4.229044,W,552,0,29.172236
483,T,08/03/2020,10:27:05,Unknown,57.470441,N,-4.228492,W,552,0,29.227481
484,T,08/03/2020,10:27:06,Unknown,57.470041,N,-4.227943,W,551,0,29.282816
485,T,08/03/2020,10:27:07,Unknown,57.46964,N,-4.227392,W,551,0,29.338314
486,T,08/03/2020,10:27:08,Unknown,57.469238,N,-4.226835,W,550,0,29.394092
487,T,08/03/2020,10:27:09,Unknown,57.468836,N,-4.226272,W,549,0,29.450192
488,T,08/03/2020,10:27:10,Unknown,57.468432,N,-4.225704,W,548,0,29.506545
489,T,08/03/2020,10:27:11,Unknown,57.468026,N,-4.225133,W,547,0,29.563139
490,T,08/03/2020,10:27:12,Unknown,57.467619,N,-4.224562,W,546,0,29.619911
491,T,08/03/2020,10:27:13,Unknown,57.46721,N,-4.223996,W,545,0,29.676744
492,T,08/03/2020,10:27:14,Unknown,57.466797,N,-4.223437,W,544,0,29.733604
493,T,08/03/2020,10:27:15,Unknown,57.466381,N,-4.222884,W,543,0,29.790525
494,T,08/03/2020,10:27:16,Unknown,57.465963,N,-4.222334,W,543,0,29.847505
495,T,08/03/2020,10:27:17,Unknown,57.465545,N,-4.221786,W,543,0,29.904449
496,T,08/03/2020,10:27:18,Unknown,57.465127,N,-4.22124,W,543,0,29.961342
497,T,08/03/2020,10:27:19,Unknown,57.464709,N,-4.220695,W,544,0,30.018117
498,T,08/03/2020,10:27:20,Unknown,57.464294,N,-4.220151,W,545,0,30.074697
499,T,08/03/2020,10:27:21,Unknown,57.463881,N,-4.219607,W,547,0,30.130994
500,T,08/03/2020,10:27:22,Unknown,57.463471,N,-4.219067,W,549,0,30.186916
501,T,08/03/2020,10:27:23,Unknown,57.463064,N,-4.218529,W,552,0,30.242479
502,T,08/03/2020,10:27:24,Unknown,57.462661,N,-4.217991,W,555,0,30.297771
503,T,08/03/2020,10:27:25,Unknown,57.46226,N,-4.217451,W,557,0,30.352845
504,T,08/03/2020,10:27:26,Unknown,57.461864,N,-4.216906,W,560,0,30.407719
505,T,08/03/2020,10:27:27,Unknown,57.461471,N,-4.216356,W,562,0,30.46242
506,T,08/03/2020,10:27:28,Unknown,57.461082,N,-4.215805,W,565,0,30.516874
507,T,08/03/2020,10:27:29,Unknown,57.460697,N,-4.215251,W,567,0,30.571124
508,T,08/03/2020,10:27:30,Unknown,57.460314,N,-4.214694,W,569,0,30.62521
509,T,08/03/2020,10:27:31,Unknown,57.459935,N,-4.214132,W,570,0,30.679203
510,T,08/03/2020,10:27:32,Unknown,57.45956,N,-4.213556,W,571,0,30.733362
511,T,08/03/2020,10:27:33,Unknown,57.45919,N,-4.212959,W,571,0,30.787912
512,T,08/03/2020,10:27:34,Unknown,57.458826,N,-4.212334,W,571,0,30.843037
513,T,08/03/2020,10:27:35,Unknown,57.458468,N,-4.211685,W,570,0,30.898741
514,T,08/03/2020,10:27:36,Unknown,57.458114,N,-4.211014,W,570,0,30.954993
515,T,08/03/2020,10:27:37,Unknown,57.457764,N,-4.210324,W,569,0,31.011795
516,T,08/03/2020,10:27:38,Unknown,57.457418,N,-4.209612,W,569,0,31.069188
517,T,08/03/2020,10:27:39,Unknown,57.457078,N,-4.208879,W,568,0,31.127216
518,T,08/03/2020,10:27:40,Unknown,57.456746,N,-4.208116,W,567,0,31.185987
519,T,08/03/2020,10:27:41,Unknown,57.456424,N,-4.207318,W,565,0,31.245672
520,T,08/03/2020,10:27:42,Unknown,57.456115,N,-4.206487,W,564,0,31.306209
521,T,08/03/2020,10:27:43,Unknown,57.455818,N,-4.205624,W,562,0,31.367562
522,T,08/03/2020,10:27:44,Unknown,57.455531,N,-4.204734,W,561,0,31.4297
523,T,08/03/2020,10:27:45,Unknown,57.455253,N,-4.203821,W,560,0,31.492489
524,T,08/03/2020,10:27:46,Unknown,57.454985,N,-4.202888,W,559,0,31.555848
525,T,08/03/2020,10:27:47,Unknown,57.454725,N,-4.201939,W,559,0,31.619653
526,T,08/03/2020,10:27:48,Unknown,57.454475,N,-4.200972,W,558,0,31.683909
527,T,08/03/2020,10:27:49,Unknown,57.454235,N,-4.199988,W,557,0,31.748587
528,T,08/03/2020,10:27:50,Unknown,57.454006,N,-4.198986,W,557,0,31.813775
529,T,08/03/2020,10:27:51,Unknown,57.453792,N,-4.197961,W,556,0,31.87958
530,T,08/03/2020,10:27:52,Unknown,57.4536,N,-4.196908,W,556,0,31.946189
531,T,08/03/2020,10:27:53,Unknown,57.453431,N,-4.195827,W,555,0,32.013635
532,T,08/03/2020,10:27:54,Unknown,57.453289,N,-4.194717,W,554,0,32.08192
533,T,08/03/2020,10:27:55,Unknown,57.453178,N,-4.193581,W,553,0,32.151092
534,T,08/03/2020,10:27:56,Unknown,57.453103,N,-4.192419,W,552,0,32.221185
535,T,08/03/2020,10:27:57,Unknown,57.453067,N,-4.191237,W,552,0,32.292093
536,T,08/03/2020,10:27:58,Unknown,57.453071,N,-4.190041,W,552,0,32.363712
537,T,08/03/2020,10:27:59,Unknown,57.453118,N,-4.188838,W,553,0,32.435978
538,T,08/03/2020,10:28:00,Unknown,57.453214,N,-4.187631,W,553,0,32.50904
539,T,08/03/2020,10:28:01,Unknown,57.45336,N,-4.186428,W,554,0,32.582909
540,T,08/03/2020,10:28:02,Unknown,57.453557,N,-4.185236,W,556,0,32.657539
541,T,08/03/2020,10:28:03,Unknown,57.453801,N,-4.184065,W,557,0,32.732766
542,T,08/03/2020,10:28:04,Unknown,57.454091,N,-4.182924,W,557,0,32.80835
543,T,08/03/2020,10:28:05,Unknown,57.454422,N,-4.181818,W,557,0,32.884126
544,T,08/03/2020,10:28:06,Unknown,57.454792,N,-4.180753,W,556,0,32.960027
545,T,08/03/2020,10:28:07,Unknown,57.455198,N,-4.179732,W,555,0,33.03606
546,T,08/03/2020,10:28:08,Unknown,57.455637,N,-4.17876,W,553,0,33.112133
547,T,08/03/2020,10:28:09,Unknown,57.456109,N,-4.177835,W,551,0,33.188426
548,T,08/03/2020,10:28:10,Unknown,57.456611,N,-4.176964,W,548,0,33.26489
549,T,08/03/2020,10:28:11,Unknown,57.457144,N,-4.176155,W,545,0,33.34152
550,T,08/03/2020,10:28:12,Unknown,57.457707,N,-4.175413,W,542,0,33.418325
551,T,08/03/2020,10:28:13,Unknown,57.458296,N,-4.174738,W,539,0,33.495322
552,T,08/03/2020,10:28:14,Unknown,57.458908,N,-4.174136,W,535,0,33.572396
553,T,08/03/2020,10:28:15,Unknown,57.459538,N,-4.173613,W,533,0,33.649256
554,T,08/03/2020,10:28:16,Unknown,57.460182,N,-4.173173,W,531,0,33.725599
555,T,08/03/2020,10:28:17,Unknown,57.460832,N,-4.172813,W,530,0,33.801072
556,T,08/03/2020,10:28:18,Unknown,57.461485,N,-4.172533,W,530,0,33.875719
557,T,08/03/2020,10:28:19,Unknown,57.462139,N,-4.172329,W,530,0,33.9495
558,T,08/03/2020,10:28:20,Unknown,57.462789,N,-4.172194,W,530,0,34.022362
559,T,08/03/2020,10:28:21,Unknown,57.463434,N,-4.172128,W,531,0,34.094272
560,T,08/03/2020,10:28:22,Unknown,57.46407,N,-4.172126,W,533,0,34.164999
561,T,08/03/2020,10:28:23,Unknown,57.464694,N,-4.172183,W,534,0,34.234632
562,T,08/03/2020,10:28:24,Unknown,57.465309,N,-4.172288,W,534,0,34.303296
563,T,08/03/2020,10:28:25,Unknown,57.465912,N,-4.172436,W,535,0,34.371099
564,T,08/03/2020,10:28:26,Unknown,57.466506,N,-4.172622,W,536,0,34.438112
565,T,08/03/2020,10:28:27,Unknown,57.46709,N,-4.172841,W,536,0,34.504399
566,T,08/03/2020,10:28:28,Unknown,57.467664,N,-4.173087,W,537,0,34.570025
567,T,08/03/2020,10:28:29,Unknown,57.468231,N,-4.173354,W,538,0,34.635068
568,T,08/03/2020,10:28:30,Unknown,57.468791,N,-4.173634,W,539,0,34.699656
569,T,08/03/2020,10:28:31,Unknown,57.469347,N,-4.173921,W,540,0,34.763887
570,T,08/03/2020,10:28:32,Unknown,57.469901,N,-4.174208,W,541,0,34.827938
571,T,08/03/2020,10:28:33,Unknown,57.470455,N,-4.174493,W,542,0,34.891945
572,T,08/03/2020,10:28:34,Unknown,57.47101,N,-4.174774,W,542,0,34.955941
573,T,08/03/2020,10:28:35,Unknown,57.471565,N,-4.175053,W,543,0,35.019947
574,T,08/03/2020,10:28:36,Unknown,57.472119,N,-4.175334,W,543,0,35.083829
575,T,08/03/2020,10:28:37,Unknown,57.472668,N,-4.175627,W,543,0,35.147452
576,T,08/03/2020,10:28:38,Unknown,57.473209,N,-4.175942,W,543,0,35.210573
577,T,08/03/2020,10:28:39,Unknown,57.473739,N,-4.17629,W,543,0,35.273053
578,T,08/03/2020,10:28:40,Unknown,57.474253,N,-4.176675,W,543,0,35.33481
579,T,08/03/2020,10:28:41,Unknown,57.474751,N,-4.1771,W,543,0,35.395739
580,T,08/03/2020,10:28:42,Unknown,57.475229,N,-4.177563,W,542,0,35.455785
581,T,08/03/2020,10:28:43,Unknown,57.475687,N,-4.178063,W,542,0,35.514936
582,T,08/03/2020,10:28:44,Unknown,57.476127,N,-4.178594,W,542,0,35.573252
583,T,08/03/2020,10:28:45,Unknown,57.476552,N,-4.179143,W,543,0,35.630922
584,T,08/03/2020,10:28:46,Unknown,57.47697,N,-4.1797,W,544,0,35.688156
585,T,08/03/2020,10:28:47,Unknown,57.477386,N,-4.180254,W,545,0,35.7451
586,T,08/03/2020,10:28:48,Unknown,57.477807,N,-4.180795,W,546,0,35.802087
587,T,08/03/2020,10:28:49,Unknown,57.478239,N,-4.181317,W,547,0,35.859364
588,T,08/03/2020,10:28:50,Unknown,57.478682,N,-4.181818,W,548,0,35.917132
589,T,08/03/2020,10:28:51,Unknown,57.479134,N,-4.182305,W,548,0,35.97527
590,T,08/03/2020,10:28:52,Unknown,57.479591,N,-4.182786,W,548,0,36.03371
591,T,08/03/2020,10:28:53,Unknown,57.480049,N,-4.183268,W,548,0,36.092279
592,T,08/03/2020,10:28:54,Unknown,57.480505,N,-4.183755,W,548,0,36.150848
593,T,08/03/2020,10:28:55,Unknown,57.480958,N,-4.184251,W,547,0,36.209363
594,T,08/03/2020,10:28:56,Unknown,57.481406,N,-4.184759,W,547,0,36.267771
595,T,08/03/2020,10:28:57,Unknown,57.48185,N,-4.185277,W,547,0,36.326075
596,T,08/03/2020,10:28:58,Unknown,57.482291,N,-4.185801,W,547,0,36.384339
597,T,08/03/2020,10:28:59,Unknown,57.482731,N,-4.186327,W,547,0,36.442594
598,T,08/03/2020,10:29:00,Unknown,57.483172,N,-4.186853,W,548,0,36.500871
599,T,08/03/2020,10:29:01,Unknown,57.483612,N,-4.187378,W,548,0,36.559096
600,T,08/03/2020,10:29:02,Unknown,57.484053,N,-4.187901,W,549,0,36.617277
601,T,08/03/2020,10:29:03,Unknown,57.484493,N,-4.188422,W,549,0,36.675376
602,T,08/03/2020,10:29:04,Unknown,57.484933,N,-4.188941,W,550,0,36.733338
603,T,08/03/2020,10:29:05,Unknown,57.485372,N,-4.189458,W,551,0,36.791174
604,T,08/03/2020,10:29:06,Unknown,57.485809,N,-4.189973,W,552,0,36.848788
605,T,08/03/2020,10:29:07,Unknown,57.486244,N,-4.190488,W,553,0,36.906155
606,T,08/03/2020,10:29:08,Unknown,57.486676,N,-4.191002,W,554,0,36.963286
